Run Index,Seed,Center,Time,E[T_S],E[N_S],E[T_Q],E[N_Q]
1,123456789,Ricarica,25841.041660273637,3254.902730673816,1.3855451536404064,0.0,0.0
1,123456789,Ricarica,27745.160287275852,3301.013940951367,1.4277144871850986,0.0,0.0
1,123456789,Ricarica,30827.071149260588,3284.1598579539345,1.3849540861887946,0.0,0.0
1,123456789,Ricarica,33068.89794126643,3284.1598579539345,1.291064438531637,0.0,0.0
1,123456789,Ricarica,36729.77954522232,3565.766135181311,1.2620538519781759,0.0,0.0
1,123456789,Ricarica,36964.37637551259,3601.857955225968,1.2667372754313988,0.0,0.0
1,123456789,Ricarica,37171.56518652187,3388.9799893546724,1.2763982257106805,0.0,0.0
1,123456789,Ricarica,37849.48546756931,3253.437360870687,1.2893586216614514,0.0,0.0
1,123456789,Ricarica,39237.87481700624,3136.8718601560768,1.2791199828372002,0.0,0.0
1,123456789,Ricarica,42066.61988071247,3136.8718601560768,1.1931063133862416,0.0,0.0
1,123456789,Ricarica,42234.241441123835,2962.2100778181525,1.192339902519831,0.0,0.0
1,123456789,Ricarica,44637.2783680418,2962.2100778181525,1.1281505764688884,0.0,0.0
1,123456789,Ricarica,47333.159817856555,3120.791339571962,1.1208517026304423,0.0,0.0
1,123456789,Ricarica,48955.958780970905,3127.7250388306693,1.149993833249884,0.0,0.0
1,123456789,Ricarica,52044.02936944393,3299.28451596806,1.1410938393308268,0.0,0.0
1,123456789,Ricarica,52873.22721992202,3212.921946756908,1.1545638539230305,0.0,0.0
