Seed,Center,Completion Time,Taken Time
1442582095,Parcheggio,74159.24267988469,81764.08573752252
1442582095,Parcheggio,75390.34372210242,81963.48426531625
1442582095,Parcheggio,75424.15562748721,81996.58572367666
1442582095,Parcheggio,75515.94571595955,82498.72149745413
1442582095,Parcheggio,75547.5483521618,82685.22969068936
1442582095,Parcheggio,75795.07280168778,83224.91146619027
1442582095,Parcheggio,75798.39805730642,83372.71575217306
1442582095,Parcheggio,75890.32977258443,83399.86861765267
1442582095,Parcheggio,75957.494998717,83432.00974568629
1442582095,Parcheggio,76073.91052380767,83503.84837159097
1442582095,Parcheggio,76637.92158197305,83592.45624439884
1442582095,Parcheggio,76800.44519672036,83895.90328106208
1442582095,Parcheggio,77057.75211339342,84895.56351750753
1442582095,Ricarica,77262.27218736787,84904.48413292687
1442582095,Parcheggio,77262.27218736787,84981.44484863317
1442582095,Parcheggio,77547.91466568687,85138.07990379258
1442582095,Parcheggio,77849.683139978,85401.17676040916
1442582095,Parcheggio,77895.21264276862,85713.9904114621
1442582095,Parcheggio,78192.63902855561,85989.1363262696
1442582095,Parcheggio,78396.14342264947,86072.57238381836
1826361560,Parcheggio,1125.626017825506,5128.326487376259
1826361560,Parcheggio,3005.1043556494274,5338.686617263774
1826361560,Parcheggio,3277.7113382237017,5409.082093082905
1826361560,Parcheggio,4245.64783497678,5426.4191112280005
1826361560,Parcheggio,4274.298089979667,5640.083792908558
1826361560,Parcheggio,4593.352045448433,5776.719036323365
1826361560,Parcheggio,5049.982559110248,5913.11104520008
1826361560,Parcheggio,5163.7743053042805,6143.409734305475
1826361560,Parcheggio,5327.461101750933,6408.816499686186
1826361560,Parcheggio,5639.863498135542,6504.9343121730635
1826361560,Parcheggio,5653.115295515606,7023.259544322228
1826361560,Ricarica,5894.539371616798,7033.758150079122
1826361560,Ricarica,5894.539371616798,7047.360616857294
1826361560,Parcheggio,5894.539371616798,7537.2167889761995
1826361560,Parcheggio,6241.005128601737,7618.16638579912
1826361560,Parcheggio,6268.918472366894,7996.722321132358
1826361560,Parcheggio,6403.650415449146,8409.970058138073
1826361560,Parcheggio,6439.628887864941,8657.615672259575
1826361560,Parcheggio,6950.851148600962,8733.67500099291
1826361560,Parcheggio,7129.279333245588,8739.591711435209
1826361560,Parcheggio,7172.839221688487,9092.711604179642
1826361560,Parcheggio,7363.358904536325,9196.393421829667
1826361560,Parcheggio,7456.750725842849,9974.586721519629
1826361560,Parcheggio,7719.56652628441,10374.110517637446
1826361560,Parcheggio,7818.336956840335,10724.45929062064
1826361560,Parcheggio,7851.931412532205,11106.75555162369
1826361560,Parcheggio,7992.695567155487,11272.3730125043
1826361560,Parcheggio,8023.0529804328235,11387.011156020617
1826361560,Parcheggio,8848.310009747589,11577.34928461868
1826361560,Ricarica,9019.023830447804,11712.22176205509
1826361560,Parcheggio,9019.023830447804,12720.906243116146
1826361560,Parcheggio,9136.90090359978,12757.736991005402
1826361560,Parcheggio,9207.88486190837,13335.700855833362
1826361560,Parcheggio,9593.98762337703,13542.741160229962
1826361560,Parcheggio,9654.681675897536,13879.116790330532
1826361560,Parcheggio,9818.788611462098,13952.772916406975
1826361560,Parcheggio,9918.008981870304,14341.819900641865
1826361560,Parcheggio,9969.878089058468,14770.47232973715
1826361560,Ricarica,11089.252316811953,15559.096524643051
1826361560,Parcheggio,11089.252316811953,15683.458900510284
1826361560,Parcheggio,11521.533261932396,15711.17914126958
1826361560,Parcheggio,11528.961750012933,15872.235303837124
1826361560,Parcheggio,11581.976455726428,16092.274970025588
1826361560,Parcheggio,11690.050207845772,16177.828347176868
1826361560,Parcheggio,11873.591931533907,16541.954831943465
1826361560,Parcheggio,12499.633942447443,16872.350991554016
1826361560,Parcheggio,13413.967235381428,16933.445374085113
1826361560,Parcheggio,13424.78555565295,17865.832137850473
1826361560,Parcheggio,13459.455387248214,18191.182171115153
1826361560,Parcheggio,13575.026450914127,19499.492292227744
1826361560,Parcheggio,13799.271493095624,20000.496745651286
1826361560,Parcheggio,13801.193388751535,20091.147043223547
1826361560,Parcheggio,14061.813763278704,20242.036963386647
1826361560,Parcheggio,14086.59696672785,20877.221121418057
1826361560,Parcheggio,14249.545402528622,20934.95474725964
1826361560,Parcheggio,14272.67085235695,21065.574366148023
1826361560,Parcheggio,14321.470224990055,21191.470464000664
1826361560,Parcheggio,14686.980648660241,21559.148843877003
1826361560,Ricarica,16057.682038168763,22099.51769363534
1826361560,Parcheggio,16057.682038168763,22217.413723436188
1826361560,Ricarica,16257.838474093845,22306.169013422794
1826361560,Parcheggio,16257.838474093845,22407.17350150322
1826361560,Parcheggio,16699.57910988379,23218.802183711185
1826361560,Parcheggio,16857.461522603066,23418.9742343313
1826361560,Parcheggio,17321.958699298106,23434.793429813686
1826361560,Parcheggio,18688.324265492698,23596.246774944535
1826361560,Parcheggio,19495.683076758713,23852.79417953677
1826361560,Parcheggio,19973.527392624073,24005.39193694526
1826361560,Parcheggio,21207.946445114383,24270.298615420517
1826361560,Parcheggio,21301.815353857914,24441.2591293888
1826361560,Parcheggio,21713.88420573598,25231.769236965614
1826361560,Ricarica,22059.072249914247,25287.7640327399
1826361560,Parcheggio,22059.072249914247,25919.759128417812
1826361560,Parcheggio,22156.283597253816,25946.732870384618
1826361560,Parcheggio,22477.728749702314,26382.74901431483
1826361560,Parcheggio,22484.919600684167,26609.141007452203
1826361560,Parcheggio,22979.242224565616,26880.841440459244
1826361560,Parcheggio,23421.005689090736,27034.549374106715
1826361560,Parcheggio,23434.5095016194,27515.963727106344
1826361560,Parcheggio,23488.435614921913,27997.121334984797
1826361560,Parcheggio,24330.0041077038,28460.44504665564
1826361560,Parcheggio,24412.652059639102,28609.80954041822
1826361560,Parcheggio,24661.723190420835,28632.21086188862
1826361560,Parcheggio,24692.557740845423,28684.985729481185
1826361560,Parcheggio,24924.705583659008,29026.728812554342
1826361560,Parcheggio,25137.99979017149,29138.38563315526
1826361560,Parcheggio,25210.063963910663,29336.455488611373
1826361560,Ricarica,25449.22879496935,29967.459964328016
1826361560,Ricarica,25449.22879496935,30295.091159425665
1826361560,Parcheggio,25449.22879496935,30573.260029478908
1826361560,Parcheggio,26156.88915590861,30897.25475453229
1826361560,Parcheggio,26448.79924867349,30904.110982368606
1826361560,Parcheggio,26479.83765691122,31186.018711177872
1826361560,Parcheggio,26645.128315499365,31254.208116850048
1826361560,Ricarica,27315.122403208592,31360.974930222346
1826361560,Parcheggio,27315.122403208592,31771.547455232772
1826361560,Parcheggio,27347.171803597004,31987.070922275056
1826361560,Parcheggio,27421.60243690173,32285.43156553345
1826361560,Parcheggio,27557.015794580315,32749.916098323956
1826361560,Parcheggio,28120.194719874307,32983.694788352106
1826361560,Parcheggio,28505.08665769998,33906.071605303245
1826361560,Parcheggio,28876.48541810713,34093.58134971879
1826361560,Parcheggio,28928.669968738675,34173.871275115365
1826361560,Ricarica,29138.251094386516,34438.762505898405
1826361560,Parcheggio,29138.251094386516,34595.28125450083
1826361560,Parcheggio,29488.734843973714,34791.12278590968
1826361560,Parcheggio,30079.60486916377,35537.71328016176
1826361560,Parcheggio,30522.104531823356,35684.17131626622
1826361560,Parcheggio,30654.987013682337,35857.95268791453
1826361560,Parcheggio,30801.695969880053,36033.31966102438
1826361560,Parcheggio,30882.77450005299,36038.08059870102
1826361560,Parcheggio,30979.133998692476,36039.3543225273
1826361560,Parcheggio,31002.181932608346,36254.555102067796
1826361560,Parcheggio,31284.419492720477,36363.02045859612
1826361560,Parcheggio,31994.244634456045,36691.79722860724
1826361560,Parcheggio,32069.707503236725,36697.053705381666
1826361560,Parcheggio,32239.903481597783,36859.42732324592
1826361560,Parcheggio,32466.170073084584,36915.32892672691
1826361560,Parcheggio,32551.15882167024,37086.39141613356
1826361560,Parcheggio,32559.489057034796,37156.03740834812
1826361560,Parcheggio,32900.061908639334,37405.94767202904
1826361560,Parcheggio,33126.307070579685,37480.9346854526
1826361560,Parcheggio,33555.70325668488,38117.003544592335
1826361560,Parcheggio,33573.13795885926,38616.223519104635
1826361560,Parcheggio,34159.15703619154,38631.421755665004
1826361560,Parcheggio,34789.43148542658,38861.60172770905
1826361560,Parcheggio,35709.286767869315,39243.749936992645
1826361560,Parcheggio,36551.62937849066,39457.2724135458
1826361560,Parcheggio,36846.00459164689,39502.040339526335
1826361560,Ricarica,36989.493265084675,39786.62468248898
1826361560,Parcheggio,36989.493265084675,40191.50598745765
1826361560,Ricarica,37158.58251808015,40282.37223532984
1826361560,Parcheggio,37158.58251808015,40304.65594914875
1826361560,Parcheggio,37217.91249147465,40576.53848064218
1826361560,Parcheggio,37605.98818226382,40659.89313016633
1826361560,Parcheggio,37667.80033603127,42649.775331266144
1826361560,Ricarica,37862.566021628,43193.32626918528
1826361560,Parcheggio,37862.566021628,43246.78438598362
1826361560,Ricarica,38075.10850147684,43698.20304593818
1826361560,Parcheggio,38075.10850147684,43728.839042377374
1826361560,Ricarica,38387.65960786012,43757.29612705504
1826361560,Parcheggio,38387.65960786012,43900.32600752471
1826361560,Parcheggio,38683.06131887726,44875.68170705618
1826361560,Parcheggio,38683.67156124033,46442.510601457354
1826361560,Parcheggio,38685.46429365631,46925.817179463476
1826361560,Parcheggio,39050.967799268685,46950.92464768887
1826361560,Parcheggio,39087.66061923873,47126.27503299204
1826361560,Parcheggio,39256.008349171876,47351.57769792771
1826361560,Parcheggio,39384.25914306888,47825.28545767227
1826361560,Parcheggio,39854.19768109154,48172.66582722099
1826361560,Parcheggio,40306.44327630428,48271.80464992643
1826361560,Parcheggio,40666.34313531517,48926.909260690256
1826361560,Parcheggio,41051.82111057662,49143.47557166096
1826361560,Parcheggio,41056.35018048463,49247.71591097322
1826361560,Parcheggio,41172.17956984486,49671.73280397793
1826361560,Parcheggio,41851.28797172948,49706.09071373596
1826361560,Parcheggio,42562.113043138605,49902.80015176228
1826361560,Parcheggio,42596.26837988688,50117.362604140646
1826361560,Parcheggio,42604.64169627607,50156.68629891448
1826361560,Parcheggio,43154.09254203789,50210.83107925037
1826361560,Parcheggio,43420.02835916867,50250.91911839142
1826361560,Parcheggio,43549.244303247695,50955.256928122246
1826361560,Parcheggio,44126.89329827661,51046.601638027736
1826361560,Parcheggio,44182.260883191455,51721.45965690847
1826361560,Parcheggio,44211.55507378955,52323.52048244795
1826361560,Parcheggio,44547.68058264268,52465.4342689486
1826361560,Parcheggio,44562.972827524456,52560.08925983224
1826361560,Parcheggio,44796.833341569174,52803.95631829268
1826361560,Parcheggio,45099.75264060127,52882.361094558735
1826361560,Parcheggio,45214.77816785962,53302.49447122019
1826361560,Ricarica,45588.285620128736,53799.0337815547
1826361560,Parcheggio,45588.285620128736,53800.23269980016
1826361560,Parcheggio,45700.431919553266,54023.55410079574
1826361560,Parcheggio,45743.4622502767,54205.107723079
1826361560,Parcheggio,47374.79204278929,54254.7339682773
1826361560,Parcheggio,47544.183435418694,54489.57872836143
1826361560,Parcheggio,47701.109969200734,54700.22891022845
1826361560,Parcheggio,48127.75443958156,54776.900603198585
1826361560,Parcheggio,48273.09007746566,54933.88293737366
1826361560,Parcheggio,48720.578381726285,55310.84748724583
1826361560,Parcheggio,48781.64921655971,55462.093164906844
1826361560,Parcheggio,48952.59811236358,55655.7762750388
1826361560,Ricarica,49615.70706288794,55845.03194129181
1826361560,Parcheggio,49615.70706288794,55897.82530163579
1826361560,Parcheggio,49713.072967649015,55955.676883568434
1826361560,Parcheggio,49746.839913363794,55957.74658455683
1826361560,Parcheggio,49924.702385577664,56583.18182798425
1826361560,Parcheggio,50746.266665269846,57120.59305151125
1826361560,Parcheggio,50900.22343716289,57170.638539473126
1826361560,Parcheggio,51252.3466209408,57508.48965456336
1826361560,Parcheggio,51334.85045605555,57518.0765915186
1826361560,Parcheggio,51564.2535158215,57578.726248070176
1826361560,Parcheggio,51766.99878257769,57810.84059927285
1826361560,Parcheggio,51915.15589640438,58241.148730214154
1826361560,Parcheggio,52192.1319517167,58501.20359716251
1826361560,Parcheggio,52277.13093210878,59635.74940136363
1826361560,Parcheggio,53704.63825978305,59660.376239594065
1826361560,Parcheggio,54373.984193259734,59750.50046394807
1826361560,Parcheggio,54723.05869648388,60189.01561367062
1826361560,Parcheggio,54995.18064557102,61127.235230401784
1826361560,Parcheggio,55827.196207849236,61700.56402506596
1826361560,Parcheggio,56014.433709815705,62253.04180685107
1826361560,Parcheggio,56090.41998659951,62352.704588024964
1826361560,Parcheggio,56266.67589420055,62514.32912864639
1826361560,Parcheggio,56425.254056369624,63319.46029665914
1826361560,Parcheggio,56543.088762105785,63876.022697836815
1826361560,Parcheggio,56830.87485927104,64045.03520994389
1826361560,Parcheggio,56937.424777205124,64066.754490046056
1826361560,Parcheggio,57013.23286773096,64133.26811676682
1826361560,Parcheggio,57384.71301559407,64774.19959919135
1826361560,Parcheggio,57456.59322865968,65265.99624538874
1826361560,Parcheggio,57610.07553362024,65278.286856347884
1826361560,Parcheggio,57842.42281844002,65583.12422477064
1826361560,Parcheggio,57866.1584923474,65843.79501789373
1826361560,Parcheggio,58023.38671620265,66118.00899337066
1826361560,Parcheggio,58592.32389011063,66192.72290661446
1826361560,Parcheggio,58653.912429286785,66499.4684421221
1826361560,Parcheggio,58995.5454792476,67274.95420877254
1826361560,Parcheggio,59232.35367773657,67757.69183676339
1826361560,Parcheggio,59318.652177200085,67780.5188039592
1826361560,Parcheggio,60031.32847962428,68118.87379863166
1826361560,Parcheggio,60649.4076094227,68225.914367787
1826361560,Parcheggio,60667.47231926967,68492.98418316046
1826361560,Parcheggio,60897.18656022289,69059.59951351398
1826361560,Parcheggio,61349.996791464604,69148.38833513016
1826361560,Ricarica,61568.51397722879,69255.06180252311
1826361560,Parcheggio,61568.51397722879,69330.31474356238
1826361560,Parcheggio,61677.82745116822,69393.71586962532
1826361560,Parcheggio,61869.518384946256,69646.94350179008
1826361560,Parcheggio,61875.283398490785,70638.12361262648
1826361560,Parcheggio,62063.60694659896,70992.97437744909
1826361560,Parcheggio,62443.3654437101,71153.26172236034
1826361560,Parcheggio,62544.884160975744,71188.4903706913
1826361560,Parcheggio,62841.43763212507,71272.22915494382
1826361560,Ricarica,63516.79614240316,71730.89877760403
1826361560,Parcheggio,63516.79614240316,71841.68064531434
1826361560,Parcheggio,63752.70565116929,71953.33450362323
1826361560,Parcheggio,63954.197369985915,72003.77276259245
1826361560,Parcheggio,64662.66324225744,72045.10642639628
1826361560,Ricarica,65438.567953431004,72724.58758021676
1826361560,Parcheggio,65438.567953431004,73091.36839458067
1826361560,Parcheggio,65831.24988360459,74413.6140261347
1826361560,Parcheggio,65840.45182283717,74868.02954935294
1826361560,Parcheggio,65873.99919151937,75331.41340868828
1826361560,Parcheggio,66114.40917240802,75412.0298757729
1826361560,Ricarica,66421.13092428858,75851.4202846125
1826361560,Parcheggio,66421.13092428858,76096.89473285635
1826361560,Parcheggio,66890.78272491267,76173.55363509126
1826361560,Parcheggio,66958.32767786848,76677.29872736064
1826361560,Parcheggio,67536.22989981259,76775.8642488023
1826361560,Parcheggio,67816.3483164085,77006.72866858733
1826361560,Parcheggio,67823.10576951895,77479.41912773855
1826361560,Parcheggio,68289.71532248352,77550.03771158343
1826361560,Parcheggio,68620.3298754324,77721.8757640984
1826361560,Parcheggio,68839.68976183735,78057.82191398802
1826361560,Parcheggio,68967.57078109102,78173.81894480396
1826361560,Parcheggio,69468.87544428332,78298.74039798054
1826361560,Parcheggio,69512.68363862451,78485.08429028136
1826361560,Parcheggio,69662.73278368864,78786.05000441217
1826361560,Parcheggio,69788.88864568972,78839.47657863807
1826361560,Parcheggio,70137.42484543784,79066.48415022684
1826361560,Parcheggio,70166.9897946171,79257.46344117301
1826361560,Parcheggio,70287.02651326875,79373.06516844708
1826361560,Parcheggio,70361.77801031017,79405.75622275706
1826361560,Parcheggio,70751.96112537326,79708.32054750262
1826361560,Ricarica,71372.82276810399,79788.5883095016
1826361560,Parcheggio,71372.82276810399,80373.23572646042
1826361560,Parcheggio,71503.55140756971,80563.1750703944
1826361560,Parcheggio,71553.879732221,80886.97653343875
1826361560,Parcheggio,71645.13973268551,81114.97066982147
1826361560,Parcheggio,71810.78622561174,81651.29907416408
1826361560,Parcheggio,71896.07183079753,81928.7422667857
1826361560,Ricarica,72608.91513537483,82540.33872642185
1826361560,Parcheggio,72608.91513537483,82852.98136911938
1826361560,Parcheggio,72822.15042656907,83538.78274061474
1826361560,Parcheggio,72872.5924664115,83604.58986618798
1826361560,Parcheggio,73188.77937755102,83967.40259694075
1826361560,Parcheggio,73506.52772898457,84361.27760142463
1826361560,Parcheggio,73881.97833324058,84540.0756079042
1826361560,Parcheggio,74114.7331734725,85489.72301034907
1826361560,Parcheggio,74576.06752924535,85589.16319557505
1826361560,Parcheggio,74593.40548586102,85965.2493636785
1826361560,Parcheggio,74689.41400652338,85999.638987434
1826361560,Parcheggio,75504.97459242766,86009.2027089739
1826361560,Parcheggio,75627.28029405349,86258.88877652728
1418198249,Parcheggio,362.59881065948093,4351.366365309287
1418198249,Parcheggio,1140.9211781101487,4754.430882578419
1418198249,Parcheggio,1732.4089642838194,4828.325908276467
1418198249,Parcheggio,1792.4147418255952,5290.77600313033
1418198249,Parcheggio,1802.9435284125989,5330.516446495546
1418198249,Parcheggio,1984.325835665863,5346.2793647266735
1418198249,Parcheggio,2136.119147327322,5869.68760699511
1418198249,Parcheggio,2949.84191922916,5912.455024737945
1418198249,Parcheggio,3088.81585995547,6075.796909641872
1418198249,Parcheggio,3243.78413835951,6438.483234395169
1418198249,Parcheggio,3543.5715220739157,6762.8519819461335
1418198249,Parcheggio,3997.781931614509,6983.74750519135
1418198249,Parcheggio,4596.611250123616,7085.6900008801285
1418198249,Parcheggio,5478.605433952737,7324.155912422982
1418198249,Parcheggio,6027.923298411123,7408.534514908076
1418198249,Parcheggio,6197.32734615018,7665.314787498865
1418198249,Parcheggio,6503.393224734411,7783.243425959382
1418198249,Parcheggio,6581.938499666902,8262.682025553615
1418198249,Parcheggio,6875.074724819808,10223.722197012514
1418198249,Parcheggio,7050.104163400103,10273.102111825689
1418198249,Parcheggio,7441.124433117816,11100.768678208487
1418198249,Parcheggio,7864.5455211027265,11550.173489334546
1418198249,Parcheggio,7950.791652953012,12223.82822405222
1418198249,Parcheggio,8113.554397900005,12484.786328918874
1418198249,Parcheggio,8123.975465521126,13493.859374851712
1418198249,Parcheggio,9131.87919729713,13559.319062498083
1418198249,Parcheggio,9270.289962950672,14017.414731471237
1418198249,Parcheggio,9380.138405467302,14033.17793460189
1418198249,Ricarica,11158.23922733462,14642.479406103696
1418198249,Parcheggio,11158.23922733462,14975.671402351927
1418198249,Parcheggio,11724.73118569576,14987.026769440934
1418198249,Parcheggio,11789.391216339263,16032.19094291239
1418198249,Ricarica,11927.227471339107,16285.964944088311
1418198249,Parcheggio,11927.227471339107,16722.096737877142
1418198249,Parcheggio,12245.311784599366,17077.935219926832
1418198249,Parcheggio,12593.394577687082,17173.051039418013
1418198249,Ricarica,12895.813402403553,17447.915765519534
1418198249,Parcheggio,12895.813402403553,17497.461873649183
1418198249,Parcheggio,13032.974412971134,17782.268085474992
1418198249,Parcheggio,13037.499133841411,18029.331095473517
1418198249,Parcheggio,13149.197096309726,18068.549594118907
1418198249,Parcheggio,13458.17584920548,18182.294306491367
1418198249,Parcheggio,14318.68664682529,18258.08079204814
1418198249,Parcheggio,14441.463763771535,19074.06535798153
1418198249,Parcheggio,14620.742752790982,20740.56961187193
1418198249,Parcheggio,15580.114838435564,20842.099926402665
1418198249,Parcheggio,15627.74970698901,20949.668405494514
1418198249,Parcheggio,15688.087272400968,22312.081775250175
1418198249,Parcheggio,16173.857786884126,22849.75268325333
1418198249,Parcheggio,16323.442192779014,22991.453546924386
1418198249,Parcheggio,16724.355810143552,23732.967141920046
1418198249,Parcheggio,17053.764889505874,25067.71794162303
1418198249,Parcheggio,17067.88041140664,25564.983426637722
1418198249,Parcheggio,17215.22265147998,25672.8490200009
1418198249,Parcheggio,17555.880622733162,25813.563942596804
1418198249,Ricarica,18554.01847325685,26350.649838906804
1418198249,Parcheggio,18554.01847325685,26740.590133102047
1418198249,Parcheggio,19021.278746037267,28957.444385679828
1418198249,Parcheggio,19243.33521733269,29001.46264025592
1418198249,Parcheggio,19806.127610470805,29261.618031118654
1418198249,Parcheggio,19814.55681414046,29472.566993204062
1418198249,Parcheggio,20045.690254894074,29483.314429398426
1418198249,Parcheggio,20500.756622883855,29833.749867569477
1418198249,Parcheggio,21441.08090326276,29851.400250528208
1418198249,Parcheggio,21643.802897850892,29874.717207316433
1418198249,Parcheggio,21744.159599144386,30217.623821872567
1418198249,Parcheggio,21954.446386404194,30492.443356401687
1418198249,Parcheggio,22499.31624476683,30576.04402335155
1418198249,Parcheggio,22709.10874118276,31613.739075178637
1418198249,Parcheggio,24027.803425729475,31763.24746971627
1418198249,Parcheggio,24124.25044044251,31809.206049634056
1418198249,Parcheggio,24460.441985776222,31919.607244235736
1418198249,Parcheggio,24880.716749263287,32787.33267564139
1418198249,Parcheggio,24908.115891274178,32836.22244838612
1418198249,Parcheggio,26147.830213087913,34109.07730465179
1418198249,Parcheggio,26531.373066974236,34268.93941541152
1418198249,Parcheggio,27039.74028656757,35466.28316647448
1418198249,Parcheggio,27440.520997422474,35788.705283587
1418198249,Parcheggio,27572.697998090134,36625.25320902127
1418198249,Parcheggio,27631.74817448263,36758.78727321957
1418198249,Parcheggio,27683.720256284774,36858.8245376011
1418198249,Ricarica,29786.73457660881,37143.729037162484
1418198249,Ricarica,29786.73457660881,37485.85683771037
1418198249,Parcheggio,29786.73457660881,37754.22049679304
1418198249,Parcheggio,30720.23942900988,37798.302617661306
1418198249,Parcheggio,30984.878940831284,37979.18913953927
1418198249,Parcheggio,31373.572703142076,38149.09381832928
1418198249,Parcheggio,31862.836834283553,38482.33272425598
1418198249,Parcheggio,32163.041581101963,38704.30619766272
1418198249,Parcheggio,32288.493207210184,39003.89124674151
1418198249,Parcheggio,32854.277644946065,39063.30201590762
1418198249,Parcheggio,33067.63669457422,39191.76537147121
1418198249,Parcheggio,33307.13959322689,39208.78071658485
1418198249,Parcheggio,34112.669869500874,39508.11792308503
1418198249,Parcheggio,34184.71599914409,40014.93862620219
1418198249,Parcheggio,34697.458207842676,40068.522608254454
1418198249,Parcheggio,35104.19035225791,40451.441555767415
1418198249,Parcheggio,35130.02639235614,40610.2619512262
1418198249,Parcheggio,35135.78191453969,40781.18996360913
1418198249,Parcheggio,35425.48877622841,41835.71320723894
1418198249,Parcheggio,35522.736653333595,42177.124991628785
1418198249,Parcheggio,35790.67009341746,42538.02777798646
1418198249,Parcheggio,36427.229488387464,42942.50184963924
1418198249,Parcheggio,37682.02949496179,43031.33194081067
1418198249,Ricarica,37824.0078692717,43112.92532247703
1418198249,Parcheggio,37824.0078692717,43496.584103864865
1418198249,Parcheggio,37843.27199420344,43762.344866036074
1418198249,Parcheggio,37878.51884813851,43816.67793420343
1418198249,Parcheggio,38132.78023335504,43975.17187865182
1418198249,Parcheggio,38527.89774654197,44460.191469032274
1418198249,Parcheggio,38542.43561833672,45441.84679807264
1418198249,Parcheggio,38706.546460708705,45475.67160049068
1418198249,Parcheggio,38718.38814001907,45622.68943362743
1418198249,Parcheggio,39039.1615734116,45954.5174683093
1418198249,Parcheggio,39164.93538991736,46223.37564484823
1418198249,Parcheggio,39410.84677172365,46527.66655730123
1418198249,Parcheggio,39957.05216492873,46624.47169111723
1418198249,Parcheggio,39983.931058050905,46626.091539754074
1418198249,Parcheggio,40701.597462714046,47453.81686214944
1418198249,Parcheggio,40942.50624251773,47757.078927151706
1418198249,Parcheggio,41132.09715551233,47814.4386855526
1418198249,Parcheggio,41411.117329007895,48172.23019263647
1418198249,Parcheggio,41520.889767756584,48469.48486907966
1418198249,Parcheggio,41525.62975584177,49022.394343080014
1418198249,Parcheggio,41656.79420219092,49213.130024551065
1418198249,Parcheggio,41742.96728113589,49467.95134945431
1418198249,Parcheggio,41834.75653834363,49898.10207323285
1418198249,Ricarica,42124.03084362783,50133.323523134226
1418198249,Parcheggio,42124.03084362783,50197.75001185451
1418198249,Parcheggio,42142.921735921176,50879.747618716436
1418198249,Parcheggio,42434.27514868651,51135.53479155375
1418198249,Parcheggio,42527.06752873766,51250.657097399184
1418198249,Ricarica,43181.413087116,51517.24715575184
1418198249,Parcheggio,43181.413087116,51559.15980215164
1418198249,Parcheggio,43675.06463471882,52875.88413326603
1418198249,Parcheggio,43817.781922544156,52961.433682060255
1418198249,Parcheggio,44074.58317339464,53178.46491349705
1418198249,Parcheggio,44654.25594097142,53460.41390026316
1418198249,Parcheggio,44879.156496092466,53938.97919230712
1418198249,Parcheggio,44996.74755163651,54167.97693035315
1418198249,Parcheggio,45563.40378804018,54245.634846822235
1418198249,Parcheggio,45959.69119704815,54278.63984137793
1418198249,Parcheggio,46081.24153243443,55002.28565586588
1418198249,Parcheggio,46616.302122554865,55027.054623042146
1418198249,Parcheggio,46805.308623633035,55143.2841865422
1418198249,Parcheggio,46866.45010677941,55556.60040130078
1418198249,Parcheggio,47349.532396773815,55681.52230191029
1418198249,Parcheggio,47620.54906700951,55895.61621602553
1418198249,Parcheggio,47786.89118003071,55970.861404625444
1418198249,Ricarica,48940.60241577904,56045.33602712114
1418198249,Parcheggio,48940.60241577904,56330.756861619346
1418198249,Parcheggio,49124.42633453191,56803.77989584657
1418198249,Parcheggio,49225.59887401187,57671.61433762628
1418198249,Ricarica,49845.69902094942,57749.62178281956
1418198249,Ricarica,49845.69902094942,57953.14452473499
1418198249,Parcheggio,49845.69902094942,58003.974267907535
1418198249,Parcheggio,50409.959285278135,58127.25603373067
1418198249,Parcheggio,50912.2961648221,58131.06060117827
1418198249,Parcheggio,51012.63754536175,58239.01605449359
1418198249,Ricarica,51438.95480900296,58426.635313895815
1418198249,Ricarica,51438.95480900296,58754.54384974274
1418198249,Parcheggio,51438.95480900296,59007.439940440294
1418198249,Parcheggio,51546.10511286288,59024.155459500966
1418198249,Parcheggio,51588.480462823485,59031.93478130046
1418198249,Parcheggio,51958.68140935946,59329.38332020646
1418198249,Parcheggio,52048.40202471093,59370.26667068137
1418198249,Parcheggio,52362.894536217405,59749.67660366445
1418198249,Parcheggio,52622.64690735845,60574.74434430517
1418198249,Parcheggio,53457.61321375117,61017.450461965804
1418198249,Ricarica,53699.98071276211,61086.99665155579
1418198249,Parcheggio,53699.98071276211,61621.27994561393
1418198249,Ricarica,54005.355321731884,61751.157271615375
1418198249,Parcheggio,54005.355321731884,62805.66724335765
1418198249,Parcheggio,54290.94863289077,62910.235448937245
1418198249,Parcheggio,54979.72608617417,62912.11385464876
1418198249,Parcheggio,55836.917059845255,63018.04301821246
1418198249,Parcheggio,56209.546768112676,63082.369524520036
1418198249,Parcheggio,56265.959873454114,63980.737005650444
1418198249,Parcheggio,56542.880656798865,64266.95101824616
1418198249,Parcheggio,57007.287959038316,64272.06007363665
1418198249,Parcheggio,57335.72297204537,64304.89055352607
1418198249,Parcheggio,57429.6421377977,64718.94116370232
1418198249,Parcheggio,57978.7532111914,64750.61054906445
1418198249,Ricarica,58479.49331754663,65765.83682849964
1418198249,Parcheggio,58479.49331754663,65832.62530116942
1418198249,Parcheggio,58591.3862621855,65937.61348639158
1418198249,Parcheggio,58627.87055470294,66262.63299169329
1418198249,Parcheggio,58729.736420732115,68084.18394840021
1418198249,Parcheggio,59229.7441355933,68102.10798806975
1418198249,Parcheggio,59232.4409967009,68356.86675388072
1418198249,Parcheggio,59637.365133496685,68677.76287018566
1418198249,Parcheggio,59712.09707031087,69372.75484485559
1418198249,Parcheggio,59924.76018823317,69466.95933764723
1418198249,Parcheggio,60109.375316180514,69776.8772695805
1418198249,Parcheggio,60802.6786810913,70773.13998918986
