Run Index,Seed,Center,Time,E[T_S],E[N_S],E[T_Q],E[N_Q]
1,123456789,Strada,4715.622884542192,1527.8204402825254,2.2679385828402516,0.0,0.0
1,123456789,Strada,4717.363397152592,1530.0582422101832,2.270422435959905,0.0,0.0
1,123456789,Strada,4870.542250501998,1530.274528620667,2.5135181257699912,0.0,0.0
1,123456789,Strada,5007.37270230224,1684.2087868959397,2.690766415084846,0.0,0.0
1,123456789,Strada,5448.99213914388,1987.762740398213,3.283151123502022,0.0,0.0
1,123456789,Strada,5509.910947951645,2048.6815492059777,3.3463578843698603,0.0,0.0
1,123456789,Strada,5995.724975166246,2588.4749127777563,3.885480790311578,0.0,0.0
1,123456789,Strada,6016.927333562382,2352.950015735731,3.9105508265173667,0.0,0.0
1,123456789,Strada,6031.406668727333,2152.2085008188023,3.9251695017942234,0.0,0.0
1,123456789,Strada,6106.493224725615,2213.642955726487,3.987570544481442,0.0,0.0
1,123456789,Strada,6255.47801523545,2349.0836743717914,4.130766722408043,0.0,0.0
1,123456789,Strada,6261.067881068596,2354.6735402049376,4.1368995567947175,0.0,0.0
1,123456789,Strada,6343.62679447083,2241.0096585900933,4.239233607897704,0.0,0.0
1,123456789,Strada,6350.516359468904,2074.4539321584566,4.246568246037126,0.0,0.0
1,123456789,Strada,6522.917271105049,2049.4221596015277,4.398631630899204,0.0,0.0
1,123456789,Strada,6841.3085403384575,2254.1022612515762,4.612777142187017,0.0,0.0
1,123456789,Strada,6857.7880596656405,2114.8151233862595,4.625722838734178,0.0,0.0
1,123456789,Strada,7102.337527329238,2120.1982537353915,4.776339047423832,0.0,0.0
1,123456789,Strada,7111.6412890253305,2124.850134583438,4.780556382364228,0.0,0.0
1,123456789,Strada,7183.8470773984745,2038.0855440407827,4.822966563096771,0.0,0.0
1,123456789,Strada,7248.747641674889,1953.7032646058121,4.851411650851601,0.0,0.0
1,123456789,Strada,7253.830093608462,1955.679773691091,4.852917075829669,0.0,0.0
1,123456789,Strada,7306.051406587834,1978.8892461263672,4.875411415550158,0.0,0.0
1,123456789,Strada,7541.0083097985835,2096.367697731742,5.003922155892601,0.0,0.0
1,123456789,Strada,7653.570291065834,2158.9021317691027,5.077400075257189,0.0,0.0
1,123456789,Strada,7692.1071401334575,2182.4524284215395,5.1070718329732125,0.0,0.0
1,123456789,Strada,7729.417818305005,2091.1511499813832,5.140344691362427,0.0,0.0
1,123456789,Strada,7775.64775987211,2012.020060344222,5.175183142239752,0.0,0.0
1,123456789,Strada,7924.528691439072,2086.4605261277025,5.265828688037237,0.0,0.0
1,123456789,Strada,7931.056878158395,2090.0510288233304,5.270548581183909,0.0,0.0
1,123456789,Strada,7982.770734511772,2121.0793426353566,5.314143204602712,0.0,0.0
1,123456789,Strada,8002.984577203624,2134.2183403850604,5.333556049737614,0.0,0.0
1,123456789,Strada,8071.767970243983,2182.3667155133116,5.407406961048574,0.0,0.0
1,123456789,Strada,8143.2714554750655,2129.5184089872605,5.491636479668795,0.0,0.0
1,123456789,Strada,8196.794969955106,2066.782535975138,5.547194477612031,0.0,0.0
1,123456789,Strada,8363.146269268676,2070.9470731534543,5.695438193823992,0.0,0.0
1,123456789,Strada,8583.260918263224,2185.789498715827,5.857116421043917,0.0,0.0
1,123456789,Strada,8718.647285527859,2262.312228039316,5.968033748913607,0.0,0.0
1,123456789,Strada,8739.457626279498,2180.188583976134,5.987159415715648,0.0,0.0
1,123456789,Strada,9061.18993130812,2354.460249199971,6.2361617413577,0.0,0.0
1,123456789,Strada,9061.65429100299,2260.541880661099,6.236559595154482,0.0,0.0
1,123456789,Strada,9082.637464872041,2271.4531310730063,6.252184841292151,0.0,0.0
1,123456789,Strada,9153.345373926757,2311.049560143647,6.312035288012447,0.0,0.0
1,123456789,Strada,9196.04519840908,2246.7975527240774,6.352375951885506,0.0,0.0
1,123456789,Strada,9197.28041421141,2164.223310816986,6.353403045292369,0.0,0.0
1,123456789,Strada,9383.524182578576,2253.8962363271035,6.485324404429562,0.0,0.0
1,123456789,Strada,9531.779102519182,2247.5274021428672,6.602205798429395,0.0,0.0
1,123456789,Strada,9753.749217765278,2350.584955649983,6.747803053857785,0.0,0.0
1,123456789,Strada,9810.960244456994,2297.1494183408117,6.790093066529453,0.0,0.0
1,123456789,Strada,9921.88862529154,2268.6467360910883,6.859520868763312,0.0,0.0
1,123456789,Strada,10006.24887058547,2228.1201621374134,6.902858995372798,0.0,0.0
1,123456789,Strada,10108.805055118897,2193.7450955039844,6.944425446267727,0.0,0.0
1,123456789,Strada,10408.388740788578,2218.050906449221,7.032373764633115,0.0,0.0
1,123456789,Strada,10477.467337029162,2171.099625852634,7.0453464472379,0.0,0.0
1,123456789,Strada,10784.386416678777,2243.3158798878376,7.07251548388748,0.0,0.0
1,123456789,Strada,10886.96621644107,2270.469356295503,7.090676739445447,0.0,0.0
1,123456789,Strada,11109.613670968898,2269.212361695011,7.148982404929906,0.0,0.0
1,123456789,Strada,11136.368546599002,2276.092186857038,7.153429433181352,0.0,0.0
1,123456789,Strada,11210.874630036596,2233.5635381770076,7.172347388395493,0.0,0.0
1,123456789,Strada,11236.478418914061,2179.424904709985,7.176511934427112,0.0,0.0
1,123456789,Strada,11369.43653187609,2150.0627994201495,7.186142087947768,0.0,0.0
1,123456789,Strada,11647.798075444156,2144.8953123831316,7.181693624934543,0.0,0.0
1,123456789,Strada,11712.842243664785,2154.902107493998,7.175131402262497,0.0,0.0
1,123456789,Strada,11718.345371907317,2101.992602249091,7.175049157667773,0.0,0.0
1,123456789,Strada,11826.62251572238,2118.23417382135,7.164291144002804,0.0,0.0
1,123456789,Strada,11875.890385630431,2126.856051055259,7.163609571973512,0.0,0.0
1,123456789,Strada,11896.904376064209,2079.08180404099,7.16508692271097,0.0,0.0
1,123456789,Strada,12050.037685894022,2105.226515475348,7.1629889784934235,0.0,0.0
1,123456789,Strada,12073.619532331266,2109.8278513655423,7.16462380434847,0.0,0.0
1,123456789,Strada,12135.8825190327,2072.935923483337,7.174040177939988,0.0,0.0
1,123456789,Strada,12214.093745372023,2087.833299928922,7.179329095148012,0.0,0.0
1,123456789,Strada,12243.430463737612,2045.4192805187215,7.183691639594216,0.0,0.0
1,123456789,Strada,12321.869499116496,2013.1941214849112,7.188888127056329,0.0,0.0
1,123456789,Strada,12332.623016915368,2014.904908407459,7.188723424718999,0.0,0.0
1,123456789,Strada,12396.13452609646,2026.4524555312942,7.192879994619954,0.0,0.0
1,123456789,Strada,12618.131834187898,2025.8196403599973,7.22467358988939,0.0,0.0
1,123456789,Strada,12796.964895577032,2057.612184606954,7.235508502435243,0.0,0.0
1,123456789,Strada,12893.261526063985,2031.722130036859,7.248687059730065,0.0,0.0
1,123456789,Strada,12925.428134538937,1993.9691670105349,7.250556799667518,0.0,0.0
1,123456789,Strada,13068.044991273735,1973.2264343049735,7.247822372044567,0.0,0.0
1,123456789,Strada,13149.301611900566,1942.906297355096,7.240111405174423,0.0,0.0
1,123456789,Strada,13346.453918551459,1923.7634020730836,7.207020733046808,0.0,0.0
1,123456789,Strada,13364.690137439598,1925.2222995841346,7.202644729453368,0.0,0.0
1,123456789,Strada,13631.096106479054,1913.591074988314,7.159596268858863,0.0,0.0
1,123456789,Strada,13636.303102489508,1913.9994668322713,7.158389783124208,0.0,0.0
1,123456789,Strada,13665.211094736993,1916.8335837192797,7.15382382986633,0.0,0.0
1,123456789,Strada,13713.332639350427,1922.4949419090956,7.149774939172494,0.0,0.0
1,123456789,Strada,13816.45808753896,1936.6494151898746,7.148657025476254,0.0,0.0
1,123456789,Strada,13924.971988054924,1916.100603438679,7.155291333029741,0.0,0.0
1,123456789,Strada,14210.615856099017,1954.5526625984608,7.152169862610054,0.0,0.0
1,123456789,Strada,14427.791843833382,1987.9643530191324,7.164931922772249,0.0,0.0
1,123456789,Strada,14617.751664374673,1982.7129196578585,7.188778900791502,0.0,0.0
1,123456789,Strada,14758.958829349,1966.9155937344651,7.196540304079571,0.0,0.0
1,123456789,Strada,14794.086720789373,1935.6243145771589,7.196073627995021,0.0,0.0
1,123456789,Strada,14958.866311014785,1953.6002698744765,7.182898263084157,0.0,0.0
1,123456789,Strada,15139.405980424857,1976.5780459812129,7.180717174077389,0.0,0.0
1,123456789,Strada,15139.585194169153,1941.3076114093049,7.18072687227856,0.0,0.0
1,123456789,Strada,15194.17675632232,1913.9538100700568,7.1800775338880065,0.0,0.0
1,123456789,Strada,15468.859731148641,1909.3700866026063,7.159122711543774,0.0,0.0
1,123456789,Strada,15585.412625157936,1886.8852456440277,7.142976074518239,0.0,0.0
1,123456789,Strada,15854.741101542013,1905.1448033649822,7.089585549120176,0.0,0.0
1,123456789,Strada,15863.747438101356,1905.9080522259435,7.088399227237635,0.0,0.0
1,123456789,Strada,15985.708402599785,1918.3108621749361,7.080095421352394,0.0,0.0
1,123456789,Strada,16140.303759550916,1904.3751394496526,7.079328249901436,0.0,0.0
1,123456789,Strada,16388.318624114294,1897.5507795796625,7.062994087998771,0.0,0.0
1,123456789,Strada,16416.636851606734,1899.8719457675675,7.059435482394738,0.0,0.0
1,123456789,Strada,16490.173774892613,1907.1050857629,7.054710994535561,0.0,0.0
1,123456789,Strada,16635.184560073616,1892.7175117387728,7.054234072608606,0.0,0.0
1,123456789,Strada,16728.93828207049,1871.6033025362722,7.048325845409938,0.0,0.0
1,123456789,Strada,16748.674629468696,1843.901403074628,7.045912133796088,0.0,0.0
1,123456789,Strada,16774.316876203637,1817.11167359563,7.041255966212981,0.0,0.0
1,123456789,Strada,17397.860577745872,1817.9225740657978,6.896416335340472,0.0,0.0
1,123456789,Strada,17478.217190795953,1793.1881061857137,6.873904918501102,0.0,0.0
1,123456789,Strada,18451.596161339887,1807.7161505221904,6.564038201678899,0.0,0.0
1,123456789,Strada,18640.280198631706,1813.3485098443343,6.517839263408107,0.0,0.0
1,123456789,Strada,18673.173762264585,1788.1328066245446,6.511642444852549,0.0,0.0
1,123456789,Strada,18831.403577666715,1766.8042098735261,6.473733621526387,0.0,0.0
1,123456789,Strada,19089.226720346946,1745.2473374850504,6.399804214894522,0.0,0.0
1,123456789,Strada,19231.648176520834,1745.2473374850504,6.3524099704102746,0.0,0.0
1,123456789,Strada,19594.56351726287,1750.4318423527936,6.253276775302805,0.0,0.0
1,123456789,Strada,19742.22952675758,1754.6508711954996,6.221463529091974,0.0,0.0
1,123456789,Strada,19748.09544447795,1754.9022676692298,6.220506634790245,0.0,0.0
1,123456789,Strada,19782.75363731278,1756.8827358312203,6.216616440909731,0.0,0.0
1,123456789,Strada,19878.20291799776,1738.85968889592,6.210774606784514,0.0,0.0
1,123456789,Strada,19971.331303000723,1719.882659050308,6.200465535966362,0.0,0.0
1,123456789,Strada,20022.880017921016,1722.0305221719868,6.192225967763482,0.0,0.0
1,123456789,Strada,20251.27335969778,1710.9557666231522,6.167502099500278,0.0,0.0
1,123456789,Strada,20271.48568233787,1711.78641001932,6.164343841866796,0.0,0.0
1,123456789,Strada,20315.791569747653,1714.2141298773906,6.159623711999122,0.0,0.0
1,123456789,Strada,20571.67028383331,1708.3381763713217,6.1451998455772125,0.0,0.0
1,123456789,Strada,20706.132233562963,1715.6063898702218,6.1312692983102295,0.0,0.0
1,123456789,Strada,20728.23152581018,1694.2049241551001,6.130063201649135,0.0,0.0
1,123456789,Strada,20860.08951594168,1678.852648317875,6.116598932840132,0.0,0.0
1,123456789,Strada,20870.858386407002,1679.277735309927,6.114990841329052,0.0,0.0
1,123456789,Strada,20949.28852646852,1661.5432265428642,6.107072719064199,0.0,0.0
1,123456789,Strada,21151.177891902404,1669.409045975353,6.077415508349284,0.0,0.0
1,123456789,Strada,21536.374638646375,1667.7600452189495,6.040259129484307,0.0,0.0
1,123456789,Strada,21879.041398990794,1680.9395360014273,5.992642978140676,0.0,0.0
1,123456789,Strada,22204.172353517948,1676.1241471673409,5.963465132499783,0.0,0.0
1,123456789,Strada,22563.228177760193,1689.7591784676792,5.916306569576962,0.0,0.0
1,123456789,Strada,22625.599567746674,1671.7557582361574,5.911023938103402,0.0,0.0
1,123456789,Strada,23083.105112706482,1668.0614480712593,5.853327645222081,0.0,0.0
1,123456789,Strada,23559.561613019672,1679.8258061036838,5.775399921669365,0.0,0.0
1,123456789,Strada,23818.127196603175,1668.799842014011,5.745270646831736,0.0,0.0
1,123456789,Strada,23939.53141999394,1671.760920633298,5.726277306223278,0.0,0.0
1,123456789,Strada,24298.020141949473,1684.8763616804517,5.686054289636136,0.0,0.0
1,123456789,Strada,24312.02355620351,1685.559455058697,5.685083143955152,0.0,0.0
1,123456789,Strada,24400.37281301823,1690.946604864473,5.682602584043689,0.0,0.0
1,123456789,Strada,24480.18475438667,1676.3432921337037,5.683637384401895,0.0,0.0
1,123456789,Strada,24609.436909755274,1684.129566553499,5.680046826611055,0.0,0.0
1,123456789,Strada,24814.3754663766,1678.7188733770045,5.6826892764131705,0.0,0.0
1,123456789,Strada,25076.60564082842,1674.394543952088,5.6755502827784525,0.0,0.0
1,123456789,Strada,25522.281207386928,1695.3675117901355,5.646291463180524,0.0,0.0
1,123456789,Strada,25548.044184080372,1677.1517835538225,5.645639734547869,0.0,0.0
1,123456789,Strada,25594.025745333347,1659.9882716165591,5.642683220984612,0.0,0.0
1,123456789,Strada,25841.041660273637,1649.5457656302447,5.617421669135779,0.0,0.0
1,123456789,Strada,25947.69271639904,1633.40819649115,5.602553224157609,0.0,0.0
1,123456789,Strada,26064.474076486164,1634.7203466044887,5.5819315755560215,0.0,0.0
1,123456789,Strada,26859.429468038048,1634.2224625655915,5.475917565781665,0.0,0.0
1,123456789,Strada,26883.650658626495,1616.530140895513,5.471884926993295,0.0,0.0
1,123456789,Strada,26936.45021855303,1616.530140895513,5.461159196105604,0.0,0.0
1,123456789,Strada,27530.729869007693,1623.0606865049049,5.364860400530672,0.0,0.0
1,123456789,Strada,27546.593251023845,1623.4093322635015,5.36292266305881,0.0,0.0
1,123456789,Strada,27587.1686614802,1607.0866898624752,5.359447259036501,0.0,0.0
1,123456789,Strada,28150.190176021544,1619.3262880046784,5.292256200220294,0.0,0.0
1,123456789,Strada,28370.981284996145,1609.0364712188627,5.274417205389044,0.0,0.0
1,123456789,Strada,28687.803691655718,1598.6599642199296,5.238255192062084,0.0,0.0
1,123456789,Strada,29060.925033532687,1602.6293401973442,5.183839048644264,0.0,0.0
1,123456789,Strada,29198.57459719995,1605.5580543179242,5.168829615414099,0.0,0.0
1,123456789,Strada,29441.89614330853,1613.3236355767087,5.150905397058733,0.0,0.0
1,123456789,Strada,29463.88417016398,1614.2592962939618,5.150046510340592,0.0,0.0
1,123456789,Strada,29688.504857920616,1626.207205217187,5.148911271280576,0.0,0.0
1,123456789,Strada,29724.727106737413,1611.3769556138566,5.149948399311597,0.0,0.0
1,123456789,Strada,29798.617221431385,1615.2659090188026,5.149576579896589,0.0,0.0
1,123456789,Strada,29874.803599473966,1620.0776802635971,5.151745319850462,0.0,0.0
1,123456789,Strada,30012.496879581893,1613.2420061020546,5.16022486256914,0.0,0.0
1,123456789,Strada,30125.466614423352,1620.3026145296456,5.163373998010468,0.0,0.0
1,123456789,Strada,30434.885079297805,1625.9276314326512,5.182046189365995,0.0,0.0
1,123456789,Strada,30624.982571289587,1620.9751551114068,5.187123448352337,0.0,0.0
1,123456789,Strada,30900.1955330209,1618.5013132280244,5.185456831117653,0.0,0.0
1,123456789,Strada,31015.66813305713,1623.1668728254476,5.181043326887061,0.0,0.0
1,123456789,Strada,31081.21084106815,1626.477110603782,5.180661550579433,0.0,0.0
1,123456789,Strada,31145.29763670063,1614.057547235693,5.182347480069475,0.0,0.0
1,123456789,Strada,31168.3315591193,1599.217072630323,5.182212722207919,0.0,0.0
1,123456789,Strada,31603.5281074796,1600.6050051872924,5.165933055761097,0.0,0.0
1,123456789,Strada,32335.58084891636,1606.387075275865,5.116897993157868,0.0,0.0
1,123456789,Strada,32572.090893683657,1610.979503329599,5.094265805181265,0.0,0.0
1,123456789,Strada,32586.1860902659,1611.390043035878,5.093359927821523,0.0,0.0
1,123456789,Strada,32744.136767462445,1601.970934052708,5.088085794554691,0.0,0.0
1,123456789,Strada,33068.89794126643,1595.9929586942244,5.067579238973448,0.0,0.0
1,123456789,Strada,33183.141659660156,1583.091963204538,5.0570181033726636,0.0,0.0
1,123456789,Strada,34008.491032846476,1590.8782780459183,4.958558652602263,0.0,0.0
1,123456789,Strada,34786.83336230494,1605.5639823753233,4.8923620140774915,0.0,0.0
1,123456789,Strada,34799.61398776255,1605.9256981901613,4.8916670187209155,0.0,0.0
1,123456789,Strada,34941.03966185119,1611.2625160802986,4.888057950118332,0.0,0.0
1,123456789,Strada,35335.2160205396,1614.6234439061095,4.889306701776758,0.0,0.0
1,123456789,Strada,35780.967181737935,1631.2870387172622,4.878227920899622,0.0,0.0
1,123456789,Strada,36155.187050846325,1648.7739484886824,4.8794883080036335,0.0,0.0
1,123456789,Strada,36175.672978772345,1634.6456301467142,4.880122842757858,0.0,0.0
1,123456789,Strada,36201.932231778046,1620.8534341364555,4.8802097962547455,0.0,0.0
1,123456789,Strada,36208.85691883044,1621.1075510925066,4.880041462374635,0.0,0.0
1,123456789,Strada,36271.9600173091,1624.0021886373993,4.8802501567878815,0.0,0.0
1,123456789,Strada,36493.26105180009,1636.183896958004,4.887040500855029,0.0,0.0
1,123456789,Strada,36524.842749611315,1638.212079386248,4.888867499778661,0.0,0.0
1,123456789,Strada,36702.90172257955,1651.2806278609805,4.9039607221604955,0.0,0.0
1,123456789,Strada,36729.77954522232,1638.4680803693805,4.906958088837093,0.0,0.0
1,123456789,Strada,36816.92260525389,1629.987687575535,4.914279100966068,0.0,0.0
1,123456789,Strada,36964.37637551259,1624.6500867204938,4.922599203735979,0.0,0.0
1,123456789,Strada,37122.857394986546,1633.14014133517,4.9271987305115506,0.0,0.0
1,123456789,Strada,37434.75353787563,1638.0085737147135,4.944468744598192,0.0,0.0
1,123456789,Strada,37655.24481901542,1635.2448817245731,4.950649435758353,0.0,0.0
1,123456789,Strada,38147.57576617413,1642.4310543686513,4.951286351985608,0.0,0.0
1,123456789,Strada,38153.104520684145,1642.6233588733476,4.9511485013762035,0.0,0.0
1,123456789,Strada,38269.23940423486,1633.468626622315,4.951296750026876,0.0,0.0
1,123456789,Strada,38292.381847528224,1620.298550951812,4.950721822847358,0.0,0.0
1,123456789,Strada,38779.577192500474,1632.7907392844338,4.926214526475627,0.0,0.0
1,123456789,Strada,38878.54087103402,1622.3082305967198,4.923856886641476,0.0,0.0
1,123456789,Strada,38912.04551707553,1623.1600436316735,4.922200377887826,0.0,0.0
1,123456789,Strada,38917.92251841651,1609.7175895285832,4.922061116269868,0.0,0.0
1,123456789,Strada,38966.718157793235,1610.947731697744,4.919654236616576,0.0,0.0
1,123456789,Strada,39041.449131926485,1613.459697214828,4.917893885541084,0.0,0.0
1,123456789,Strada,39275.373535032515,1623.2884536478546,4.918382910140661,0.0,0.0
1,123456789,Strada,39521.67634271545,1622.0761902516026,4.925123649672052,0.0,0.0
1,123456789,Strada,39577.58974921543,1624.4059155224352,4.925229431551132,0.0,0.0
1,123456789,Strada,39594.76251932115,1611.832615564682,4.925695573705144,0.0,0.0
1,123456789,Strada,39808.23428583228,1607.3697157039524,4.926094031396758,0.0,0.0
1,123456789,Strada,39850.46088884427,1608.7541944912307,4.925112717651739,0.0,0.0
1,123456789,Strada,40118.187646697654,1606.5580936357485,4.925612474257997,0.0,0.0
1,123456789,Strada,40257.96345058913,1611.1036482338452,4.922398744188413,0.0,0.0
1,123456789,Strada,40280.339407122745,1599.01313318896,4.922441852125251,0.0,0.0
1,123456789,Strada,40324.06335488991,1587.6201944519978,4.921441635480277,0.0,0.0
1,123456789,Strada,40673.745319122405,1596.0125615935774,4.904922539931509,0.0,0.0
1,123456789,Strada,40691.255082525946,1596.5728740224909,4.904533144727537,0.0,0.0
1,123456789,Strada,40920.677595020905,1605.7497745222893,4.9050683813629945,0.0,0.0
1,123456789,Strada,40925.31226548123,1593.226427286096,4.905192379127411,0.0,0.0
1,123456789,Strada,41235.41288187051,1605.5320073015434,4.9059053561444035,0.0,0.0
1,123456789,Strada,41592.29929800923,1609.7507985576915,4.915293332355205,0.0,0.0
1,123456789,Strada,41745.295676808244,1615.7742780379679,4.915603782028628,0.0,0.0
1,123456789,Strada,41756.921226736835,1603.6959891436989,4.915905688922241,0.0,0.0
1,123456789,Strada,41969.67944294577,1599.5106797785902,4.916331990858678,0.0,0.0
1,123456789,Strada,42066.61988071247,1590.1895341731147,4.91422034926291,0.0,0.0
1,123456789,Strada,42753.971585056235,1606.0514965810478,4.88344560318025,0.0,0.0
1,123456789,Strada,42944.359707975775,1611.9095926708796,4.879528964272724,0.0,0.0
1,123456789,Strada,43070.20932316177,1616.7499624857255,4.8798809763415205,0.0,0.0
1,123456789,Strada,43348.8468302349,1629.6101551198701,4.887080871960421,0.0,0.0
1,123456789,Strada,43409.4202173128,1632.8717990394493,4.890029233573323,0.0,0.0
1,123456789,Strada,43835.587978250354,1646.432640936098,4.9202642398601535,0.0,0.0
1,123456789,Strada,44035.02806272179,1657.0897446864801,4.9296836201564425,0.0,0.0
1,123456789,Strada,44066.52146228644,1646.4447253821672,4.931877909547382,0.0,0.0
1,123456789,Strada,44474.05213010079,1668.0562001905041,4.950828806447404,0.0,0.0
1,123456789,Strada,44637.2783680418,1665.3325438246213,4.9619787860375135,0.0,0.0
1,123456789,Strada,44705.485538918205,1656.4677501851452,4.965088195532003,0.0,0.0
1,123456789,Strada,44716.05095487443,1644.6671927447912,4.965332722350868,0.0,0.0
1,123456789,Strada,44820.98969756984,1636.4320936325284,4.965413888352639,0.0,0.0
1,123456789,Strada,45093.93592808823,1644.4599239418926,4.959570395734559,0.0,0.0
1,123456789,Strada,45150.233482173615,1646.5296869597378,4.959620807164518,0.0,0.0
1,123456789,Strada,45276.90390488504,1652.1180879617123,4.962531458308277,0.0,0.0
1,123456789,Strada,45415.76991373415,1647.154175363041,4.968761345527579,0.0,0.0
1,123456789,Strada,45608.05966246944,1643.5786993996257,4.973109187185877,0.0,0.0
1,123456789,Strada,45832.27500726458,1651.7024437762614,4.973240739304248,0.0,0.0
1,123456789,Strada,45862.001955027335,1641.1028699834576,4.973906266703979,0.0,0.0
1,123456789,Strada,45954.78512452968,1644.4403940662755,4.973958950211753,0.0,0.0
1,123456789,Strada,46115.74242285086,1651.3881911161109,4.977540130664758,0.0,0.0
1,123456789,Strada,46189.50628938001,1643.2807545060248,4.980769965141177,0.0,0.0
1,123456789,Strada,46306.224116840196,1648.2829471114612,4.983339000246495,0.0,0.0
1,123456789,Strada,46772.940620784786,1671.6187723086905,5.003461937974043,0.0,0.0
1,123456789,Strada,46910.05043976591,1679.453619107612,5.012220291192656,0.0,0.0
1,123456789,Strada,47110.911716355724,1692.3661297455285,5.029222520482817,0.0,0.0
1,123456789,Strada,47242.71070839001,1701.780343462263,5.04309012993205,0.0,0.0
1,123456789,Strada,47273.20144355393,1704.1760440822854,5.046932276342643,0.0,0.0
1,123456789,Strada,47302.42045355071,1694.576413414761,5.05122723109079,0.0,0.0
1,123456789,Strada,47333.159817856555,1685.023995062293,5.055090516238451,0.0,0.0
1,123456789,Strada,47406.17088447087,1690.1656194717518,5.062706257163836,0.0,0.0
1,123456789,Strada,47481.042132408256,1695.965504875352,5.072068574668522,0.0,0.0
1,123456789,Strada,47483.251256639654,1696.1521914301181,5.072390891712535,0.0,0.0
1,123456789,Strada,47572.93634729732,1692.4441773540311,5.08733611889769,0.0,0.0
1,123456789,Strada,47579.541689298545,1692.9984717877003,5.088295785751407,0.0,0.0
1,123456789,Strada,47843.05472945488,1705.0309096366216,5.131872376796936,0.0,0.0
1,123456789,Strada,48000.23953550782,1706.2804735193708,5.154363208485419,0.0,0.0
1,123456789,Strada,48078.63368881476,1700.500029771816,5.163894755279714,0.0,0.0
1,123456789,Strada,48140.331462304464,1693.1291298066812,5.170092820745772,0.0,0.0
1,123456789,Strada,48168.964267654446,1694.8821587056595,5.172369410837325,0.0,0.0
1,123456789,Strada,48187.43388049682,1696.1385949534404,5.174219778469454,0.0,0.0
1,123456789,Strada,48309.88443169188,1705.3015613693967,5.188986321748528,0.0,0.0
1,123456789,Strada,48414.02497652199,1702.2230814815048,5.203637090314919,0.0,0.0
1,123456789,Strada,48592.473939692936,1703.9728500278059,5.224923410346278,0.0,0.0
1,123456789,Strada,48675.92860183275,1698.1766751702746,5.2331102578277315,0.0,0.0
1,123456789,Strada,48931.65706114013,1702.1725656245542,5.252796918120941,0.0,0.0
1,123456789,Strada,48990.567933275626,1694.0746341209976,5.256100413800094,0.0,0.0
1,123456789,Strada,49013.91908011593,1684.070604014861,5.256931240146494,0.0,0.0
1,123456789,Strada,49113.39271688158,1677.01067684979,5.258436242098521,0.0,0.0
1,123456789,Strada,49116.26360767855,1666.2838625087259,5.258421136262398,0.0,0.0
1,123456789,Strada,49350.68404151707,1672.3334220916554,5.25244351640882,0.0,0.0
1,123456789,Strada,49370.304013398694,1672.9663244104174,5.252343194265933,0.0,0.0
1,123456789,Strada,49470.89877468974,1676.8603151700706,5.253863489222428,0.0,0.0
1,123456789,Strada,49523.17387534218,1668.456888179026,5.255706655859598,0.0,0.0
1,123456789,Strada,49524.70144976798,1657.8881528820561,5.255729613362511,0.0,0.0
1,123456789,Strada,49733.09709212565,1653.989988697919,5.254658034471137,0.0,0.0
1,123456789,Strada,49789.85399114549,1655.4268722174086,5.253227813378712,0.0,0.0
1,123456789,Strada,49831.8847805868,1646.3371053934409,5.253014227941362,0.0,0.0
1,123456789,Strada,50048.57685995256,1651.788478459246,5.247589133451918,0.0,0.0
1,123456789,Strada,50179.27183678372,1645.5490184948496,5.246944272439079,0.0,0.0
